dataset,row_index,compound,casrn,feature,issue_type,issue_detail,action,action_reason_code
NA,0,METHANE,"""74-82-8""",dippr_chemid,EXTREME_QUANTILE,value 1.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1,ETHANE,"""74-84-0""",dippr_chemid,EXTREME_QUANTILE,value 2.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,2,PROPANE,"""74-98-6""",dippr_chemid,EXTREME_QUANTILE,value 3.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,3,ISOBUTANE,"""75-28-5""",dippr_chemid,EXTREME_QUANTILE,value 4.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,4,n-BUTANE,"""106-97-8""",dippr_chemid,EXTREME_QUANTILE,value 5.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,5,"1,1,3-TRIMETHYLCYCLOHEXANE","""3073-66-3""",dippr_chemid,EXTREME_QUANTILE,value 6.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,6,n-PENTANE,"""109-66-0""",dippr_chemid,EXTREME_QUANTILE,value 7.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,7,ISOPENTANE,"""78-78-4""",dippr_chemid,EXTREME_QUANTILE,value 8.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,8,NEOPENTANE,"""463-82-1""",dippr_chemid,EXTREME_QUANTILE,value 9.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,9,METHYLCYCLOPROPANE,"""594-11-6""",dippr_chemid,EXTREME_QUANTILE,value 10.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,10,n-HEXANE,"""110-54-3""",dippr_chemid,EXTREME_QUANTILE,value 11.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,11,2-METHYLPENTANE,"""107-83-5""",dippr_chemid,EXTREME_QUANTILE,value 12.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,12,3-METHYLPENTANE,"""96-14-0""",dippr_chemid,EXTREME_QUANTILE,value 13.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,13,"2,2-DIMETHYLBUTANE","""75-83-2""",dippr_chemid,EXTREME_QUANTILE,value 14.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,14,"2,3-DIMETHYLBUTANE","""79-29-8""",dippr_chemid,EXTREME_QUANTILE,value 15.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,15,n-HEPTANE,"""142-82-5""",dippr_chemid,EXTREME_QUANTILE,value 17.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,16,2-METHYLHEXANE,"""591-76-4""",dippr_chemid,EXTREME_QUANTILE,value 18.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,17,3-METHYLHEXANE,"""589-34-4""",dippr_chemid,EXTREME_QUANTILE,value 19.0 < q01 19.2,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1703,L-ARABINOSE,"""87-72-9""",dippr_chemid,EXTREME_QUANTILE,value 9864.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1704,D-XYLOSE,"""2460-44-8""",dippr_chemid,EXTREME_QUANTILE,value 9865.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1705,o-ANISIDINE,"""90-04-0""",dippr_chemid,EXTREME_QUANTILE,value 9866.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1706,TETRAETHYLENE GLYCOL MONOETHYL ETHER,"""5650-20-4""",dippr_chemid,EXTREME_QUANTILE,value 9869.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1707,METHYL alpha-HYDROXYISOBUTYRATE,"""2110-78-3""",dippr_chemid,EXTREME_QUANTILE,value 9872.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1708,METHYL alpha-METHOXYISOBUTYRATE,"""17860-39-8""",dippr_chemid,EXTREME_QUANTILE,value 9873.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1709,SYRINGOL,"""91-10-1""",dippr_chemid,EXTREME_QUANTILE,value 9875.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1710,N-NITROSODIMETHYLAMINE,"""62-75-9""",dippr_chemid,EXTREME_QUANTILE,value 9877.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1711,3-HYDROXYBUTYROLACTONE,"""7331-52-4""",dippr_chemid,EXTREME_QUANTILE,value 9878.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1712,N-NITROSODIETHANOLAMINE,"""1116-54-7""",dippr_chemid,EXTREME_QUANTILE,value 9879.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1713,"2,4-DINITROPHENOL","""51-28-5""",dippr_chemid,EXTREME_QUANTILE,value 9881.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1714,4-((2-HYDROXYETHOXY)CARBONYL) BENZOIC ACID,"""1137-99-1""",dippr_chemid,EXTREME_QUANTILE,value 9884.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1715,"1,4-BENZENEDICARBOXYLIC ACID, 2-HYDROXYETHYL METHYL ESTER","""3645-00-9""",dippr_chemid,EXTREME_QUANTILE,value 9886.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1716,5-METHYL FURFURAL,"""620-02-0""",dippr_chemid,EXTREME_QUANTILE,value 9887.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1717,4-METHYLGUAIACOL,"""93-51-6""",dippr_chemid,EXTREME_QUANTILE,value 9889.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1718,METHYL RICINOLEATE,"""141-24-2""",dippr_chemid,EXTREME_QUANTILE,value 9890.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1719,SYRINGALDEHYDE,"""134-96-3""",dippr_chemid,EXTREME_QUANTILE,value 9891.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1720,MALTOL,"""118-71-8""",dippr_chemid,EXTREME_QUANTILE,value 9892.0 > q99 9863.8,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,0,METHANE,"""74-82-8""",molcecular_weight,EXTREME_QUANTILE,value 16.0425 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1,ETHANE,"""74-84-0""",molcecular_weight,EXTREME_QUANTILE,value 30.069 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,133,ETHYLENE,"""74-85-1""",molcecular_weight,EXTREME_QUANTILE,value 28.05316 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,244,ACETYLENE,"""74-86-2""",molcecular_weight,EXTREME_QUANTILE,value 26.03728 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,420,OXYGEN,"""7782-44-7""",molcecular_weight,EXTREME_QUANTILE,value 31.9988 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,421,NITROGEN,"""7727-37-9""",molcecular_weight,EXTREME_QUANTILE,value 28.0134 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,422,CARBON MONOXIDE,"""630-08-0""",molcecular_weight,EXTREME_QUANTILE,value 28.0101 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,426,NITRIC OXIDE,"""10102-43-9""",molcecular_weight,EXTREME_QUANTILE,value 30.0061 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,430,NEON,"""7440-01-9""",molcecular_weight,EXTREME_QUANTILE,value 20.1797 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,508,METHANOL,"""67-56-1""",molcecular_weight,EXTREME_QUANTILE,value 32.04186 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,705,DI-n-DECYL PHTHALATE,"""84-77-5""",molcecular_weight,EXTREME_QUANTILE,value 446.662 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,706,DI-n-UNDECYL PHTHALATE,"""3648-20-2""",molcecular_weight,EXTREME_QUANTILE,value 474.716 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,890,PERFLUORO-n-OCTANE,"""307-34-6""",molcecular_weight,EXTREME_QUANTILE,value 438.057 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,891,PERFLUORO-n-NONANE,"""375-96-2""",molcecular_weight,EXTREME_QUANTILE,value 488.064 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,894,PERFLUORO-n-DODECANE,"""307-59-5""",molcecular_weight,EXTREME_QUANTILE,value 638.087 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,926,METHYLAMINE,"""74-89-5""",molcecular_weight,EXTREME_QUANTILE,value 31.0571 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,941,HYDRAZINE,"""302-01-2""",molcecular_weight,EXTREME_QUANTILE,value 32.04516 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,989,HYDROGEN CYANIDE,"""74-90-8""",molcecular_weight,EXTREME_QUANTILE,value 27.0253 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1100,AMMONIA,"""7664-41-7""",molcecular_weight,EXTREME_QUANTILE,value 17.03052 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1101,WATER,"""7732-18-5""",molcecular_weight,EXTREME_QUANTILE,value 18.01528 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1121,PHOSPHINE,"""7803-51-2""",molcecular_weight,EXTREME_QUANTILE,value 33.997582 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1122,SILANE,"""7803-62-5""",molcecular_weight,EXTREME_QUANTILE,value 32.11726 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1128,HYDROGEN PEROXIDE,"""7722-84-1""",molcecular_weight,EXTREME_QUANTILE,value 34.01468 < q01 34.018328,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1131,n-DOTRIACONTANE,"""544-85-4""",molcecular_weight,EXTREME_QUANTILE,value 450.86644 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1135,n-HEXATRIACONTANE,"""630-06-8""",molcecular_weight,EXTREME_QUANTILE,value 506.97276 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1197,n-NONYL n-UNDECYL PHTHALATE,"""65185-89-9""",molcecular_weight,EXTREME_QUANTILE,value 446.66244 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1239,PERFLUORO-n-HEXADECANE,"""355-49-7""",molcecular_weight,EXTREME_QUANTILE,value 838.117 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1379,OCTADECAMETHYLOCTASILOXANE,"""556-69-4""",molcecular_weight,EXTREME_QUANTILE,value 607.301 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1381,HEXADECAMETHYLHEPTASILOXANE,"""541-01-5""",molcecular_weight,EXTREME_QUANTILE,value 533.147 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1440,TRICAPRYLIN,"""538-23-8""",molcecular_weight,EXTREME_QUANTILE,value 470.682 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1441,TRICAPRIN,"""621-71-6""",molcecular_weight,EXTREME_QUANTILE,value 554.842 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1552,HEXADECAMETHYLCYCLOOCTASILOXANE,"""556-68-3""",molcecular_weight,EXTREME_QUANTILE,value 593.232 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1553,EICOSAMETHYLNONASILOXANE,"""2652-13-3""",molcecular_weight,EXTREME_QUANTILE,value 681.455 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1554,HEXACOSAMETHYLDODECASILOXANE,"""2471-08-1""",molcecular_weight,EXTREME_QUANTILE,value 903.917 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1588,DODECAMETHYLCYCLOHEXASILOXANE,"""540-97-6""",molcecular_weight,EXTREME_QUANTILE,value 444.92364 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1623,TETRADECAMETHYLHEXASILOXANE,"""107-52-8""",molcecular_weight,EXTREME_QUANTILE,value 458.993 > q99 436.5867999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,0,METHANE,"""74-82-8""",tc_k,EXTREME_QUANTILE,value 190.564 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,133,ETHYLENE,"""74-85-1""",tc_k,EXTREME_QUANTILE,value 282.34 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,293,alpha-TOCOPHEROL,"""59-02-9""",tc_k,EXTREME_QUANTILE,value 964.3 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,339,TETRAPHENYLMETHANE,"""630-76-2""",tc_k,EXTREME_QUANTILE,value 983.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,382,TETRAPHENYLETHYLENE,"""632-51-9""",tc_k,EXTREME_QUANTILE,value 996.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,387,TRIPHENYLENE,"""217-59-4""",tc_k,EXTREME_QUANTILE,value 990.8 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,391,CHRYSENE,"""218-01-9""",tc_k,EXTREME_QUANTILE,value 979.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,413,BENZO[b]FLUORANTHENE,"""205-99-2""",tc_k,EXTREME_QUANTILE,value 1026.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,420,OXYGEN,"""7782-44-7""",tc_k,EXTREME_QUANTILE,value 154.58 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,421,NITROGEN,"""7727-37-9""",tc_k,EXTREME_QUANTILE,value 126.2 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,422,CARBON MONOXIDE,"""630-08-0""",tc_k,EXTREME_QUANTILE,value 132.92 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,426,NITRIC OXIDE,"""10102-43-9""",tc_k,EXTREME_QUANTILE,value 180.15 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,427,ARGON,"""7440-37-1""",tc_k,EXTREME_QUANTILE,value 150.86 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,428,FLUORINE,"""7782-41-4""",tc_k,EXTREME_QUANTILE,value 144.12 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,430,NEON,"""7440-01-9""",tc_k,EXTREME_QUANTILE,value 44.4 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,431,KRYPTON,"""7439-90-9""",tc_k,EXTREME_QUANTILE,value 209.35 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,433,OZONE,"""10028-15-6""",tc_k,EXTREME_QUANTILE,value 261.0 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,435,XENON,"""7440-63-3""",tc_k,EXTREME_QUANTILE,value 289.74 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,561,SITOSTEROL,"""83-46-5""",tc_k,EXTREME_QUANTILE,value 953.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,640,ISOPHTHALIC ACID,"""121-91-5""",tc_k,EXTREME_QUANTILE,value 1007.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,882,CARBON TETRAFLUORIDE,"""75-73-0""",tc_k,EXTREME_QUANTILE,value 227.51 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,977,MELAMINE,"""108-78-1""",tc_k,EXTREME_QUANTILE,value 1008.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1109,BORON TRIFLUORIDE,"""7637-07-2""",tc_k,EXTREME_QUANTILE,value 260.9 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1118,NITROGEN TRIFLUORIDE,"""7783-54-2""",tc_k,EXTREME_QUANTILE,value 234.0 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1122,SILANE,"""7803-62-5""",tc_k,EXTREME_QUANTILE,value 269.7 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1276,HEXAFLUOROETHANE,"""76-16-4""",tc_k,EXTREME_QUANTILE,value 293.03 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1304,"N,N'-DIPHENYL-p-PHENYLENEDIAMINE","""74-31-7""",tc_k,EXTREME_QUANTILE,value 1017.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1374,AMMONIUM CHLORIDE,"""12125-02-9""",tc_k,EXTREME_QUANTILE,value 1155.2 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1484,"4,4'-DINITROTRIPHENYLAMINE","""1100-10-3""",tc_k,EXTREME_QUANTILE,value 946.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1541,SUCROSE,"""57-50-1""",tc_k,EXTREME_QUANTILE,value 1086.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1571,PHOSPHORUS TRIFLUORIDE,"""7783-55-3""",tc_k,EXTREME_QUANTILE,value 271.1 < q01 293.56399999999996,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1580,MERCURY DICHLORIDE,"""7487-94-7""",tc_k,EXTREME_QUANTILE,value 972.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1667,SACCHARIN,"""81-07-2""",tc_k,EXTREME_QUANTILE,value 968.0 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1671,STIGMASTEROL,"""83-48-7""",tc_k,EXTREME_QUANTILE,value 953.6 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1703,L-ARABINOSE,"""87-72-9""",tc_k,EXTREME_QUANTILE,value 955.7 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1704,D-XYLOSE,"""2460-44-8""",tc_k,EXTREME_QUANTILE,value 955.7 > q99 944.6799999999997,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,71,n-HEXACOSANE,"""630-01-3""",pc_bar,EXTREME_QUANTILE,value 9.1 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,72,n-HEPTACOSANE,"""593-49-7""",pc_bar,EXTREME_QUANTILE,value 8.83 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,73,n-OCTACOSANE,"""630-02-4""",pc_bar,EXTREME_QUANTILE,value 8.5 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,135,1-TRIACONTENE,"""18435-53-5""",pc_bar,EXTREME_QUANTILE,value 8.47 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,432,BROMINE,"""7726-95-6""",pc_bar,EXTREME_QUANTILE,value 103.0 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,706,DI-n-UNDECYL PHTHALATE,"""3648-20-2""",pc_bar,EXTREME_QUANTILE,value 8.9 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,759,METHYL HYDROPEROXIDE,"""3031-73-0""",pc_bar,EXTREME_QUANTILE,value 92.44 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,941,HYDRAZINE,"""302-01-2""",pc_bar,EXTREME_QUANTILE,value 147.0 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1073,TRIETHYL ALUMINUM,"""97-93-8""",pc_bar,EXTREME_QUANTILE,value 89.3 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1097,HYDROGEN CHLORIDE,"""7647-01-0""",pc_bar,EXTREME_QUANTILE,value 83.1 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1098,HYDROGEN BROMIDE,"""10035-10-6""",pc_bar,EXTREME_QUANTILE,value 85.52 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1099,HYDROGEN IODIDE,"""10034-85-2""",pc_bar,EXTREME_QUANTILE,value 83.1 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1100,AMMONIA,"""7664-41-7""",pc_bar,EXTREME_QUANTILE,value 112.8 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1101,WATER,"""7732-18-5""",pc_bar,EXTREME_QUANTILE,value 220.64 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1102,HYDROGEN SULFIDE,"""7783-06-4""",pc_bar,EXTREME_QUANTILE,value 89.6291 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1124,NITROSYL CHLORIDE,"""2696-92-6""",pc_bar,EXTREME_QUANTILE,value 91.2 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1128,HYDROGEN PEROXIDE,"""7722-84-1""",pc_bar,EXTREME_QUANTILE,value 217.0 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1129,IODINE,"""7553-56-2""",pc_bar,EXTREME_QUANTILE,value 116.54 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1131,n-DOTRIACONTANE,"""544-85-4""",pc_bar,EXTREME_QUANTILE,value 7.5 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1135,n-HEXATRIACONTANE,"""630-06-8""",pc_bar,EXTREME_QUANTILE,value 6.8 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1239,PERFLUORO-n-HEXADECANE,"""355-49-7""",pc_bar,EXTREME_QUANTILE,value 6.354 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1374,AMMONIUM CHLORIDE,"""12125-02-9""",pc_bar,EXTREME_QUANTILE,value 1640.0 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1379,OCTADECAMETHYLOCTASILOXANE,"""556-69-4""",pc_bar,EXTREME_QUANTILE,value 6.2416 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1381,HEXADECAMETHYLHEPTASILOXANE,"""541-01-5""",pc_bar,EXTREME_QUANTILE,value 6.7685 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1435,METHYL ERUCATE,"""1120-34-9""",pc_bar,EXTREME_QUANTILE,value 9.375 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
